Structure_ID,Steere_ID,Database_Appearance,Site_Name,Site_Number,State,County,Period,Period_Certainty,Type,Structure,Shape_Class,Long_dimension,Short_dimension,Area_square_m,Functional_Class,Reference
609,,2014_02_25,Howlett Hill,Syr. 12-3,NY,Onondaga NY,08 LW/LP,,Structure,House 2B,,34.1,7,238.7,D,Tuck 1971:85
610,,2014_02_25,Howlett Hill,Syr. 12-3,NY,Onondaga NY,08 LW/LP,,Structure,House 3,,10.7,6.7,71.7,D,Tuck 1971:85
221,,2014_02_25,Roundtop,Apl. 1,NY,Broome NY,08 LW/LP,,Structure,House 1,Rounded rectangular,24.16,7.9,192.07,D,Hart 2000; Ritche and Funk 1973:185
222,,2014_02_25,Roundtop,Apl. 1,NY,Broome NY,08 LW/LP,,Structure,House 2,Rounded rectangular,28.13,6.72,189.03,D,Hart 2000; Ritche and Funk 1973:185
299,,2014_02_25,Jernigan II,40-Cf-37,TN,Coffee TN,08 LW/LP,?,Structure,Structure 1,Elliptical,9.48,6.42,49.64,D,Faulkner and McCollough 1982a:168
300,,2014_02_25,Parks,40-Cf-5,TN,Coffee TN,,,Structure,Area B postholes,Elliptical,4.28,3.06,10.58,D,Faulkner and McCollough 1982b:326-7
301,,2014_02_25,Parks,40-Cf-5,TN,Coffee TN,06 MW,,Structure,Structure 1,Elliptical,6.1,6.1,29.2,D,Brown 1982:464-8;  Faulkner 1988:81-3; Faulkner and McCollough 1982b
302,,2014_02_25,Parks,40-Cf-5,TN,Coffee TN,09 EM/Miss,,Structure,Structure 2,Rectangular,4.22,2.26,9.7,D,Brown 1982:469; Faulkner and McCollough 1982b
303,,2014_02_25,Parks,40-Cf-5,TN,Coffee TN,06 MW,?,Structure,Structure 3,Elliptical,7.5,5.3,32.2,D,Brown 1982:474-7; Faulkner 1988:83; Faulkner and McCollough 1982b;
304,,2014_02_25,Parks,40-Cf-5,TN,Coffee TN,06 MW,?,Structure,Structure 4,Indeterminate,6.12,,,D,Brown 1982:477-8; Faulkner and McCollough 1982b
305,,2014_02_25,Parks,40-Cf-5,TN,Coffee TN,08 LW/LP,?,Structure,Structure 5A,Indeterminate,6.1,4.7,,D,Brown 1982:478-80; Faulkner and McCollough 1982b
306,,2014_02_25,Parks,40-Cf-5,TN,Coffee TN,08 LW/LP,?,Structure,Structure 6,Elliptical,7.04,7,38.5,D,Brown 1982:480-1; Faulkner and McCollough 1982b
307,,2014_02_25,Parks,40-Cf-5,TN,Coffee TN,08 LW/LP,?,Structure,Structure 7,Elliptical,15.2,10.7,131.7,D,Brown 1982:482-3; Faulkner and McCollough 1982b
308,,2014_02_25,Parks,40-Cf-5,TN,Coffee TN,06 MW,?,Structure,Structure 8,Indeterminate,6.42,,,D,Brown 1982:483; Faulkner and McCollough 1982b
2213,,2014_03_12,Parks,40-Cf-5,TN,Coffee TN,08 LW/LP,?,Structure,Structure 5B,Indeterminate,,,,D,Brown 1982:478-80; Faulkner and McCollough 1982b
2216,,2014_03_12,Parks,40-Cf-5b,TN,Coffee TN,06 MW,,Structure,Structure 6,Rounded rectangular,,,,D,Bacon 1982
2217,,2014_03_12,Parks,40-Cf-5b,TN,Coffee TN,06 MW,,Structure,Structure 7,Rounded rectangular,9.5,7.6,72.2,D,Bacon 1982
2218,,2014_03_12,Parks,40-Cf-5b,TN,Coffee TN,06 MW,,Structure,Structure 8,Rounded rectangular,8.6,7.1,61.1,D,Bacon 1982
2219,,2014_03_12,Parks,40-Cf-5b,TN,Coffee TN,06 MW,,Structure,Structure 9,Indeterminate,,,,D,Bacon 1982
2220,,2014_03_12,Parks,40-Cf-5b,TN,Coffee TN,06 MW,,Structure,Structure 10,Indeterminate,,,,D,Bacon 1982
2221,,2014_03_12,Parks,40-Cf-5b,TN,Coffee TN,06 MW,,Structure,Structure 11,Indeterminate,,,,D,Bacon 1982
2222,,2014_03_12,Parks,40-Cf-5b,TN,Coffee TN,06 MW,,Structure,Structure 12,Indeterminate,,,,D,Bacon 1982
2223,,2014_03_12,Parks,40-Cf-5b,TN,Coffee TN,05 EW,?,Structure,Structure 5,Indeterminate,4.6,,,D,Bacon 1982
2224,,2014_03_12,Parks,40-Cf-5b,TN,Coffee TN,04 LA,?,Structure,Structure 4,Arc/C,,,,D,Bacon 1982
309,,2014_02_25,Davisson Farm,33-Le-619,OH,Lawrence OH,04 LA,,Structure,Postmold alignment,Arc/C,10,,,D,Purtill 2008
310,,2014_02_25,Riverside,33-Wo-16,OH,Wood OH,04 LA,,Structure,,Elliptical,6,4,19.63,D,Goldstein 1984:640; Stothers and Abel 1993:53-4;
311,,2014_02_25,Providence,,OH,Lucas OH,05 EW,,Structure,,Elliptical,9,6,44.18,D,"Stothers and Abel 1993:53, 56"
312,,2014_02_25,Asmus No. 3,33-Wo-17c,OH,Wood OH,05 EW,,Structure,,Elliptical,3,3,7.07,D,"Stothers and Abel 1993:55,57; Stothers and Abel 2008"
313,,2014_02_25,Asmus No. 2,,OH,Wood OH,05 EW,?,Structure,,Elliptical,9,6,19.63,D,Stothers and Abel 1993
314,,2014_02_25,Seaman's Fort,33-Er-85,OH,Erie OH,05 EW,,Structure,Structure 1,Elliptical,6,5,23.76,D,Stothers and Abel 1993; Stothers and Abel 2008
315,,2014_02_25,Seaman's Fort,33-Er-85,OH,Erie OH,05 EW,,Structure,Structure 2,Elliptical,3,2,4.91,D,Stothers and Abel 1993; Stothers and Abel 2008
316,,2014_02_25,Seaman's Fort,33-Er-85,OH,Erie OH,05 EW,,Structure,Structure 3,Elliptical,5,4,15.9,D,Stothers and Abel 1993; Stothers and Abel 2008
317,,2014_02_25,Seaman's Fort,33-Er-85,OH,Erie OH,05 EW,,Structure,Structure 4,,,,,D,Stothers and Abel 1993; Stothers and Abel 2008
318,,2014_02_25,Seaman's Fort,33-Er-85,OH,Erie OH,05 EW,,Structure,Structure 5,Elliptical,7,4,23.76,D,Stothers and Abel 1993; Stothers and Abel 2008
322,,2014_02_25,Mayview Depot,36-Al-124,PA,Allegheny PA,05 EW,,Structure,,Elliptical,8.2,8.2,52.81,D,Robertson et al. 2008
323,,2014_02_25,33-Ro-583,33-Ro-583,OH,Ross OH,05 EW,,Structure,Paired-post structure,Elliptical,8,8,50.3,ND,Lee et al. 2008
324,,2014_02_25,Buckmeyer,,OH,Perry OH,05 EW,,Structure,,Elliptical,10,10,78.54,D,Bush 1975
325,,2014_02_25,33-Pe-362,33-Pe-362,OH,Perry OH,05 EW,,Structure,,Arc/C,6,,14.14,D,Schweikart 2008
326,,2014_02_25,Philo,33-Mu-77,OH,Muskingum OH,05 EW,,Structure,,Elliptical,8,5,33.18,D,Carskadden 2008
473,,2014_02_25,Philo,33-Mu-77,OH,Muskingum OH,05 EW,,Structure,Mound E,Elliptical,10.4,10.4,84.95,ND,Carskadden and Morton 1989
327,,2014_02_25,Dominion Land Company,33-Fr-12,OH,Franklin OH,05 EW,,Structure,Mound 2 postmold pattern,Elliptical,12.2,12.2,116.9,ND,Baby 1971; Baby and Goslin 1953; Cramer 2008
328,,2014_02_25,Brown's Bottom #1,33-Ro-1104,OH,Ross OH,06 MW,,Structure,Structure 1,Rectangular,13.7,13.7,187.69,D,Pacheco et al. 2006
329,727,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 1,Rectangular,3.67,3.67,13.47,D,Price and Griffin 1979:Appendix A
330,728,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 2,Rectangular,4.89,4.89,23.91,D,Price and Griffin 1979:Appendix A
331,729,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 3,Rectangular,5.5,5.2,28.6,D,Price and Griffin 1979:Appendix A
332,730,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 4,Rectangular,6.6,6.4,42.18,D,Price and Griffin 1979:Appendix A
333,731,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 5,Rectangular,6.27,6.12,38.37,D,Price and Griffin 1979:Appendix A
334,732,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 6,Rectangular,5.05,4.89,24.69,D,Price and Griffin 1979:Appendix A
335,733,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 7,Rectangular,5.8,5.5,31.96,D,Price and Griffin 1979:Appendix A
336,734,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 8,Rectangular,6.42,5.81,37.3,D,Price and Griffin 1979:Appendix A
337,735,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 9,Rectangular,2.5,2.3,5.62,D,Price and Griffin 1979:Appendix A
338,736,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 10,Rectangular,5.81,4.74,27.54,D,Price and Griffin 1979:Appendix A
339,737,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 11,Rectangular,5.35,5.2,27.82,D,Price and Griffin 1979:Appendix A
340,738,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 12,Rectangular,3.98,3.21,12.78,D,Price and Griffin 1979:Appendix A
341,739,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 13,Rectangular,4.13,3.67,15.16,D,Price and Griffin 1979:Appendix A
342,740,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 14,Rectangular,3.98,3.98,15.84,D,Price and Griffin 1979:Appendix A
343,741,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 15,Rectangular,5.2,5.1,26.26,D,Price and Griffin 1979:Appendix A
344,742,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 16,Rectangular,6.42,6.27,40.25,D,Price and Griffin 1979:Appendix A
345,743,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 17,Rectangular,5.81,5.81,33.76,D,Price and Griffin 1979:Appendix A
346,744,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 18,Rectangular,6.12,5.81,35.56,D,Price and Griffin 1979:Appendix A
347,745,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 19,Rectangular,5.81,5.5,31.96,D,Price and Griffin 1979:Appendix A
348,746,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 20,Rectangular,4.9,4.6,22.45,D,Price and Griffin 1979:Appendix A
349,747,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 21,Rectangular,6.42,6.12,39.29,D,Price and Griffin 1979:Appendix A
350,748,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 22,Rectangular,6.3,5.5,34.49,D,Price and Griffin 1979:Appendix A
351,749,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 23,Rectangular,3.67,3.67,13.47,D,Price and Griffin 1979:Appendix A
352,750,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 24,Rectangular,4.4,4.3,18.96,D,Price and Griffin 1979:Appendix A
353,751,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 25,Rectangular,4.6,4.4,20.33,D,Price and Griffin 1979:Appendix A
354,752,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 26,Rectangular,6.1,3.1,18.73,D,Price and Griffin 1979:Appendix A
355,753,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 27,Rectangular,3.8,3.5,13.45,D,Price and Griffin 1979:Appendix A
356,754,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 28,Rectangular,4.28,4.28,18.32,D,Price and Griffin 1979:Appendix A
357,755,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 29,Rectangular,5.05,4.59,23.18,D,Price and Griffin 1979:Appendix A
358,756,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 30,Rectangular,5.05,4.43,22.37,D,Price and Griffin 1979:Appendix A
359,757,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 31,Rectangular,3.67,3.52,12.92,D,Price and Griffin 1979:Appendix A
360,758,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 32,Rectangular,3.4,3.1,10.28,D,Price and Griffin 1979:Appendix A
361,759,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 33,Rectangular,3.1,2.8,8.42,D,Price and Griffin 1979:Appendix A
362,760,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 34,Rectangular,4.89,4.89,23.91,D,Price and Griffin 1979:Appendix A
363,761,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 35,Rectangular,4.28,4.28,18.32,D,Price and Griffin 1979:Appendix A
364,762,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 36,Rectangular,4.59,4.59,21.07,D,Price and Griffin 1979:Appendix A
365,763,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 37,Rectangular,4.6,4.3,19.65,D,Price and Griffin 1979:Appendix A
366,764,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 38,Rectangular,4.89,4.89,23.91,D,Price and Griffin 1979:Appendix A
367,765,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 39,Rectangular,6,5.7,33.73,D,Price and Griffin 1979:Appendix A
368,766,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 40,Rectangular,5.5,5.5,30.25,D,Price and Griffin 1979:Appendix A
369,767,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 41,Rectangular,4.43,4.43,19.62,D,Price and Griffin 1979:Appendix A
370,768,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 42,Rectangular,4.9,4.3,20.93,D,Price and Griffin 1979:Appendix A
371,769,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 43,Rectangular,5.66,5.5,31.13,D,Price and Griffin 1979:Appendix A
372,770,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 44,Rectangular,7.3,5.5,40.37,D,Price and Griffin 1979:Appendix A
373,771,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 45,Rectangular,6.27,5.05,31.66,D,Price and Griffin 1979:Appendix A
374,772,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 46,Rectangular,4.89,4.89,23.91,D,Price and Griffin 1979:Appendix A
375,773,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 47,Rectangular,5.5,5.35,29.43,D,Price and Griffin 1979:Appendix A
376,774,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 48,Rectangular,4.9,4.4,21.66,D,Price and Griffin 1979:Appendix A
377,775,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 49,Rectangular,4.7,4.6,21.76,D,Price and Griffin 1979:Appendix A
378,776,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 50,Rectangular,5.05,4.59,23.18,D,Price and Griffin 1979:Appendix A
379,777,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 51,Rectangular,5.5,5.35,29.43,D,Price and Griffin 1979:Appendix A
380,778,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 52,Rectangular,5.5,5.5,30.25,D,Price and Griffin 1979:Appendix A
381,779,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 53,Rectangular,5.1,4.7,23.94,D,Price and Griffin 1979:Appendix A
382,780,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 54,Rectangular,4.6,4.4,20.33,D,Price and Griffin 1979:Appendix A
383,781,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 55,Rectangular,5.96,5.81,34.63,D,Price and Griffin 1979:Appendix A
384,782,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 56,Rectangular,6.12,5.5,33.66,D,Price and Griffin 1979:Appendix A
385,783,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 57,Rectangular,4.89,4.59,22.45,D,Price and Griffin 1979:Appendix A
386,784,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 58,Rectangular,4.59,4.43,20.33,D,Price and Griffin 1979:Appendix A
387,785,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 59,Rectangular,4.43,4.43,19.62,D,Price and Griffin 1979:Appendix A
388,786,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 60,Rectangular,5.1,4.4,22.37,D,Price and Griffin 1979:Appendix A
389,787,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 61,Rectangular,3.82,3.36,12.84,D,Price and Griffin 1979:Appendix A
390,788,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 62,Rectangular,5.5,4.9,26.9,D,Price and Griffin 1979:Appendix A
391,789,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 63,Rectangular,4.6,4,18.27,D,Price and Griffin 1979:Appendix A
392,790,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 64,Rectangular,4,3.7,14.61,D,Price and Griffin 1979:Appendix A
393,791,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 65,Rectangular,3.8,3.7,14.02,D,Price and Griffin 1979:Appendix A
394,792,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 66,Rectangular,3.7,3.4,12.33,D,Price and Griffin 1979:Appendix A
395,793,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 67,Rectangular,3.67,3.67,13.47,D,Price and Griffin 1979:Appendix A
396,794,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 68,Rectangular,4.74,4.74,22.47,D,Price and Griffin 1979:Appendix A
397,795,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 69,Rectangular,4.13,3.98,16.44,D,Price and Griffin 1979:Appendix A
398,796,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 70,Rectangular,3.98,3.98,15.84,D,Price and Griffin 1979:Appendix A
399,797,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 71,Rectangular,6.12,4.74,29.01,D,Price and Griffin 1979:Appendix A
400,798,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 72,Rectangular,4.43,3.82,16.92,D,Price and Griffin 1979:Appendix A
401,799,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 73,Rectangular,3.4,3.1,10.28,D,Price and Griffin 1979:Appendix A
402,800,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 74,Rectangular,4,3.7,14.61,D,Price and Griffin 1979:Appendix A
403,801,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 75,Rectangular,3.98,3.36,13.37,D,Price and Griffin 1979:Appendix A
404,802,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 76,Rectangular,3.8,3.5,13.45,D,Price and Griffin 1979:Appendix A
405,803,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 77,Rectangular,4.13,4.13,17.06,D,Price and Griffin 1979:Appendix A
406,804,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 78,Rectangular,4.43,4.43,19.62,D,Price and Griffin 1979:Appendix A
407,805,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 79,Rectangular,4,3.8,15.2,D,Price and Griffin 1979:Appendix A
408,806,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 80,Rectangular,4.4,3.8,16.92,D,Price and Griffin 1979:Appendix A
409,807,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 81,Rectangular,3.7,3.4,12.33,D,Price and Griffin 1979:Appendix A
410,808,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 82,Rectangular,5.2,4.9,25.43,D,Price and Griffin 1979:Appendix A
411,809,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 83,Rectangular,5.35,5.05,27.02,D,Price and Griffin 1979:Appendix A
412,810,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 84,Rectangular,6.9,6.4,44.17,D,Price and Griffin 1979:Appendix A
413,811,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 85,Rectangular,4.4,4.1,18.3,D,Price and Griffin 1979:Appendix A
414,812,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 86,Rectangular,4.9,4.7,23.18,D,Price and Griffin 1979:Appendix A
415,813,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 87a,Rectangular,4.2,3.7,15.23,D,Price and Griffin 1979:Appendix A
416,814,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 87b,Rectangular,4.4,4.1,18.3,D,Price and Griffin 1979:Appendix A
417,815,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 88,Rectangular,1.5,1.2,1.87,D,Price and Griffin 1979:Appendix A
418,816,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 89,Rectangular,4,3.7,14.61,D,Price and Griffin 1979:Appendix A
419,817,2014_02_25,Snodgrass,23-Bu-21B,MO,Butler MO,09 EM/Miss,,Structure,Structure 90,Rectangular,4.13,3.52,14.54,D,Price and Griffin 1979:Appendix A
449,,2014_02_25,C and O Mounds,15-Jo-2,KY,Johnson KY,05 EW,,Structure,Pattern 1,Elliptical,16.3,16.3,208.67,ND,Clay 1986:582; Webb 1942
450,,2014_02_25,C and O Mounds,15-Jo-2,KY,Johnson KY,05 EW,,Structure,Pattern 2,Elliptical,12.69,12.7,126.48,ND,Clay 1986:582; Webb 1942
451,,2014_02_25,C and O Mounds,15-Jo-2,KY,Johnson KY,05 EW,,Structure,Pattern 3,Elliptical,11.43,11.4,102.61,ND,Clay 1986:582; Webb 1942
452,,2014_02_25,C and O Mounds,15-Jo-2,KY,Johnson KY,05 EW,,Structure,Pattern 4,Elliptical,14.07,14.1,155.48,ND,Clay 1986:582; Webb 1942
453,,2014_02_25,C and O Mounds,15-Jo-2,KY,Johnson KY,05 EW,,Structure,Pattern 5,Elliptical,8.38,8.4,55.15,ND,Clay 1986:582; Webb 1942
454,,2014_02_25,C and O Mounds,15-Jo-2,KY,Johnson KY,05 EW,,Structure,Pattern 6,Elliptical,16.27,16.3,207.91,ND,Clay 1986:582; Webb 1942
455,,2014_02_25,Morgan Stone Mound,15-Bh-15,KY,Bath KY,05 EW,,Structure,,Elliptical,7.95,8,49.64,ND,Clay 1986:583; Webb 1941b
456,,2014_02_25,Robbins Mound,15-Be-3,KY,Boone KY,05 EW,,Structure,Feature 26,Elliptical,9.17,9.2,66.04,ND,Clay 1986:587; Webb and Elliot 1942
457,,2014_02_25,Crigler Mounds,15-Be-20,KY,Boone KY,05 EW,,Structure,,Elliptical,17.13,17.1,230.46,ND,Clay 1986:588; Webb 1943a
458,,2014_02_25,Leimbach,,OH,Lorain OH,05 EW,,Structure,Feature 4,,3.2,,,D,Shane 1967
459,,2014_02_25,Billy #3,36-Wm-717,PA,Westmoreland PA,06 MW,,Structure,,,10,7,70,D,George 1992
460,,2014_02_25,Winters Knuckles,36-Wm-432,PA,Westmoreland PA,07 MW-LW,?,Structure,,Rectangular,12.7,5.25,66.68,D,George 1996
462,,2014_02_25,Carbon Monoxide,11-Mo-593,IL,Monroe IL,05 EW,,Domestic area,Feature 1,NA,7.8,5.6,35.26,D,Fortier 1985
463,,2014_02_25,Carbon Monoxide,11-Mo-593,IL,Monroe IL,05 EW,,Domestic area,Feature 5,NA,5,2.7,11.64,D,Fortier 1985
464,,2014_02_25,Carbon Monoxide,11-Mo-593,IL,Monroe IL,05 EW,,Domestic area,Feature 17,NA,5.2,3.3,,D,Fortier 1985
465,,2014_02_25,Carbon Monoxide,11-Mo-593,IL,Monroe IL,05 EW,,Domestic area,Feature 28,NA,5.16,3.14,,D,Fortier 1985
466,,2014_02_25,Carbon Monoxide,11-Mo-593,IL,Monroe IL,05 EW,,Structure,Feature 6,Rectangular,2.44,1.72,4.2,D,Fortier 1985
431,,2014_02_25,Seip Earthworks,33-Ro-40,OH,Ross OH,06 MW,,Structure,Structure 1,Rounded rectangular,11,10,110,ND,Baby and Langlois 1979; Greber 2009
432,,2014_02_25,Seip Earthworks,33-Ro-40,OH,Ross OH,06 MW,,Structure,Structure 2,Rounded rectangular,13,10,130,ND,Baby and Langlois 1979; Greber 2009
433,,2014_02_25,Seip Earthworks,33-Ro-40,OH,Ross OH,06 MW,,Structure,Structure 3,Rounded rectangular,11.31,10.7,121.02,ND,Baby and Langlois 1979; Greber 2009
434,,2014_02_25,Seip Earthworks,33-Ro-40,OH,Ross OH,06 MW,,Structure,Structure 4,Rounded rectangular,8.56,8.56,73.27,ND,Baby and Langlois 1979; Greber 2009
435,,2014_02_25,Seip Earthworks,33-Ro-40,OH,Ross OH,06 MW,,Structure,Structure 5,Rounded rectangular,10,8,80,ND,Greber 2009
436,,2014_02_25,Seip Earthworks,33-Ro-40,OH,Ross OH,06 MW,,Structure,Structure 6,Rounded rectangular,9,7,63,ND,Greber 2009
